utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1633946435446,3943417667000000,18,,-1314038235779192430,-0.6750297546386719,45.68773147184402,21.108779168682087,9.954077376547213,145,30,0.0,16399,122439371901248,5,40.1,-52.01273727416992,0.03590000048279762,16,0.0,0.0,1.56109798E9,,,,0,,5,0.45,34.1,,,,,,
1633946435446,3943417667000000,18,,-1314038235779192430,-0.6750297546386719,45.68773147184402,21.108779168682087,9.954077376547213,145,3,0.0,89103,122453365919799,64,18.1,244.47979736328125,1.621999979019165,16,0.0,0.0,1.57542003E9,,,,0,,6,0.0,12.100000000000001,,,,,,
1633946435446,3943417667000000,18,,-1314038235779192430,-0.6750297546386719,45.68773147184402,21.108779168682087,9.954077376547213,145,5,0.0,89103,122453352835705,46,20.1,541.9849243164062,0.750499963760376,16,0.0,0.0,1.57542003E9,,,,0,,6,0.0,14.100000000000001,,,,,,
1633946435446,3943417667000000,18,,-1314038235779192430,-0.6750297546386719,45.68773147184402,21.108779168682087,9.954077376547213,145,8,0.0,89103,122453372487094,6,38.4,-285.6470642089844,0.04410000145435333,16,0.0,0.0,1.57542003E9,,,,0,,6,0.0,32.4,,,,,,
1633946435446,3943417667000000,18,,-1314038235779192430,-0.6750297546386719,45.68773147184402,21.108779168682087,9.954077376547213,145,13,0.0,89103,122453367159853,7,37.1,-225.92202758789062,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,6,0.0,31.1,,,,,,
1633946435446,3943417667000000,18,,-1314038235779192430,-0.6750297546386719,45.68773147184402,21.108779168682087,9.954077376547213,145,15,0.0,89103,122453367148309,31,23.2,309.6363525390625,0.6050000190734863,16,0.0,0.0,1.57542003E9,,,,0,,6,0.0,17.2,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,10,0.0,49359,46836366574184,40,21.5,-474.021240234375,1.0555000305175781,16,0.0,0.0,1.59806246E9,,,,0,,3,1.46,18.5,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,1,0.0,81935,122454376275425,27,24.6,434.06939697265625,0.640500009059906,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,21.1,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,3,0.0,81935,122454378213923,11,33.3,106.75631713867188,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,29.799999999999997,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,4,0.0,81935,122454375768628,6,39.0,-405.5697937011719,0.042100001126527786,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,35.5,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,6,0.0,81935,122454364938957,12,32.7,-639.968505859375,0.029900001361966133,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,29.200000000000003,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,9,0.0,81935,122454367505540,9,35.8,-675.1293334960938,0.032099999487400055,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,32.3,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,17,0.0,81935,122454373697195,6,38.4,80.80428314208984,0.03960000351071358,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,34.9,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,19,0.0,81935,122454372701710,6,38.2,-221.17919921875,0.03810000419616699,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,34.7,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,22,0.0,81935,122454375157884,61,18.5,314.7742919921875,1.0190000534057617,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,15.0,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,31,0.0,81935,122454368097687,40,21.4,27.36423110961914,0.8585000038146973,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.02,17.9,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,5,0.0,16399,122440314054572,78,22.5,16.62079620361328,12.443499565124512,16,0.0,0.0,1.56109798E9,,,,0,,5,0.53,16.5,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,9,0.0,16399,122440316879260,73,17.0,100.63829040527344,1.690500020980835,16,0.0,0.0,1.56109798E9,,,,0,,5,0.53,11.0,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,20,0.0,16399,122440359372036,13,31.1,-535.0869750976562,0.053700000047683716,16,0.0,0.0,1.56109798E9,,,,0,,5,0.53,25.1,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,25,0.0,16399,122440358477414,21,26.2,-390.7661437988281,0.13819999992847443,16,0.0,0.0,1.56109798E9,,,,0,,5,0.53,20.2,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,29,0.0,16399,122440361027266,7,37.9,-544.2648315429688,0.022100001573562622,16,0.0,0.0,1.56109798E9,,,,0,,5,0.53,31.9,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,30,0.0,16399,122440371901414,7,37.2,-51.08047103881836,0.03709999844431877,16,0.0,0.0,1.56109798E9,,,,0,,5,0.53,31.200000000000003,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,3,0.0,89103,122454365918956,46,20.4,244.93650817871094,0.7519999742507935,16,0.0,0.0,1.57542003E9,,,,0,,6,0.06,14.399999999999999,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,5,0.0,89103,122454352833953,61,18.8,542.4130859375,0.8704999685287476,16,0.0,0.0,1.57542003E9,,,,0,,6,0.06,12.8,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,7,0.0,89103,122454353061796,69,18.1,-549.1399536132812,2.371999979019165,16,0.0,0.0,1.57542003E9,,,,0,,6,0.06,12.100000000000001,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,8,0.0,89103,122454372488048,8,36.3,-284.6040344238281,0.04520000144839287,16,0.0,0.0,1.57542003E9,,,,0,,6,0.06,30.299999999999997,,,,,,
1633946436446,3943418667000000,18,,-1314038235779192408,-0.7107181549072266,49.410889914724976,22.198363580426566,9.890136167664817,145,13,0.0,89103,122454367160611,10,34.6,-225.25315856933594,0.050599999725818634,16,0.0,0.0,1.57542003E9,,,,0,,6,0.06,28.6,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,10,0.0,49359,46837366575648,35,22.2,-473.1489562988281,0.9954999685287476,16,0.0,0.0,1.59806246E9,,,,0,,3,1.44,19.2,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,1,0.0,81935,122455376274083,27,24.1,435.4394836425781,0.6904999613761902,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,20.6,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,3,0.0,81935,122455378213554,14,30.9,108.1104965209961,0.052800003439188004,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,27.4,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,4,0.0,81935,122455375769974,6,38.7,-404.34222412109375,0.04260000213980675,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,35.2,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,6,0.0,81935,122455364941078,6,38.2,-639.3958129882812,0.026100000366568565,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,34.7,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,9,0.0,81935,122455367507796,6,39.0,-673.9074096679688,0.030100001022219658,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,35.5,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,17,0.0,81935,122455373696915,6,39.8,81.78092956542969,0.039100002497434616,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,36.3,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,19,0.0,81935,122455372702445,7,37.7,-220.07748413085938,0.038600001484155655,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,34.2,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,21,0.0,81935,122455370207366,49,20.4,487.1137390136719,1.68149995803833,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,16.9,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,22,0.0,81935,122455375156929,40,21.2,315.1548767089844,0.8689999580383301,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,17.7,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,31,0.0,81935,122455368097491,53,19.0,28.448904037475586,1.0084999799728394,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.0,15.5,,,,,,
1633946437446,3943419667000000,18,,-1314038235779192384,-0.03439521789550781,46.725195716135204,25.44766429679502,11.6468274563344,145,16,0.0,16399,122441311218433,83,16.3,209.87034606933594,1.7630000114440918,16,0.0,0.0,1.56109798E9,,,,0,,5,0.53,10.3,,,,,,
